Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,registerClientGIPC,register:client,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,Exception,exception,java.lang.Exception,exception,printStackTrace,print:stack:trace
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,broadcastChangesGIPC,broadcast:changes,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,util.trace.port.consensus.RemoteProposeRequestReceived,remote:propose:request:received,util.trace.port.consensus.RemoteProposeRequestReceived,remote:propose:request:received,newCase,new:case
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,broadcastChangesGIPC,broadcast:changes,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,comp533.client.GIPCClient,client,@@DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.GIPC+@DistributedTags.CLIENT_REMOTE_INTERFACE,distributed:tags:client:remote:interface:distributed:tags:distributed:tags:distributed:tags:client:remote:interface,getId,get:id
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,broadcastChangesGIPC,broadcast:changes,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,util.trace.port.consensus.ProposalLearnedNotificationSent,proposal:learned:notification:sent,util.trace.port.consensus.ProposalLearnedNotificationSent,proposal:learned:notification:sent,newCase,new:case
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,broadcastChangesGIPC,broadcast:changes,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,broadcastChangesGIPC,broadcast:changes,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,comp533.client.GIPCClient,client,@@DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.GIPC+@DistributedTags.CLIENT_REMOTE_INTERFACE,distributed:tags:client:remote:interface:distributed:tags:distributed:tags:distributed:tags:client:remote:interface,getId,get:id
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,broadcastChangesGIPC,broadcast:changes,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,comp533.client.GIPCClient,client,@@DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.GIPC+@DistributedTags.CLIENT_REMOTE_INTERFACE,distributed:tags:client:remote:interface:distributed:tags:distributed:tags:distributed:tags:client:remote:interface,receiveChangeGIPC,receive:change
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,start,start,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,$comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,init,none
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,start,start,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,util.interactiveMethodInvocation.SimulationParametersControllerFactory,simulation:parameters:controller:factory,util.interactiveMethodInvocation.SimulationParametersControllerFactory,simulation:parameters:controller:factory,addSimulationParameterListener,add:simulation:parameter:listener
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,start,start,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,util.interactiveMethodInvocation.SimulationParametersControllerFactory,simulation:parameters:controller:factory,util.interactiveMethodInvocation.SimulationParametersControllerFactory,simulation:parameters:controller:factory,getSingleton,get:singleton
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,start,start,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,util.interactiveMethodInvocation.SimulationParametersControllerFactory,simulation:parameters:controller:factory,util.interactiveMethodInvocation.SimulationParametersControllerFactory,simulation:parameters:controller:factory,processCommands,process:commands
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,start,start,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,util.interactiveMethodInvocation.SimulationParametersControllerFactory,simulation:parameters:controller:factory,util.interactiveMethodInvocation.SimulationParametersControllerFactory,simulation:parameters:controller:factory,getSingleton,get:singleton
comp533.server.ServerGIPC,server,@DistributedTags.SERVER+@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC,distributed:tags:server:distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:distributed:tags,registerServer,register:server,@DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI:AStandAloneTwoCoupledHalloweenSimulations:AnAbstractSimulationParametersBean:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.GIPC:@@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI:Remote:Serializable,distributed:tags:server:remote:object:distributed:tags:server:distributed:tags:rmi:a:stand:alone:coupled:halloween:simulations:an:abstract:simulation:parameters:bean:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:distributed:tags:server:remote:interface:distributed:tags:rmi:distributed:tags:server:remote:interface:distributed:tags:rmi:remote,util.trace.port.rpc.gipc.GIPCObjectRegistered,object:registered,util.trace.port.rpc.gipc.GIPCObjectRegistered,object:registered,newCase,new:case
